Feature ID	Taxon	Confidence
954657bd3e73956a0cbb9b7275dd5fc7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999603566798773
773752f4f2411c38ef725e079fd6b676	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae	0.9999977356889423
f9506fe3ff27ad7159952fca53d10908	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Glycomycetales; f__Glycomycetaceae; g__Glycomyces; s__Glycomyces_harbinensis	0.7361060688958866
1c31ee22cd5870492bffb4be3bd15629	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Adhaeribacter	0.9999999985253298
36c96043e4c04320aaa78d607ad3a396	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_soil	0.8429162894015679
a15b340ffad266cb0051db401bc0d15d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9999489427165754
e9e350d2ec5d48716dce96bb2a295935	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_suis	0.7242426464048751
e79dd3f3190ab409e022f3016a4fef21	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9732065220915908
e30a80c3de3b9943193caa33b8b07271	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999998488
88e56cc228d48aaa33d75916374ef0c0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae	0.9999993717317204
183c5b10e7b4afead83fc4e006886f37	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9734748580173932
93867a1d2ab3bc42c64e01537098f294	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9979526145677752
ead8329cd76a10dc4debec46ee8aa515	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas	0.8369765514356285
12ce1b2c774f193d281ae0a09d566e72	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_fermentum	0.9948056353320524
27d70b070143040647ae6f57a7ff7135	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	0.9993506044800791
41ab5f07c03c78d357b51a7873c30461	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9990855708494066
33b1e63152a264a04ebf38635ff88b3d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium	0.8428447783912552
589326013fa0116245eb09e8e098ccda	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella	0.9997640530221288
e3e40ba17d3101b4c342a35bdd8c7e8f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	0.9999999991105901
95a8fdad7e371d1061cdafdb448f61b4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.9998549676669855
7f30e0434fa4f0e81012f57d9564ad71	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999361175603239
58394fb3a55a158b455c69b834493e38	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9976431331405211
ded2802a3299569298309179116d707a	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae	0.9999959841938082
38d2289df763ee8442bf0cf9bb79d9f7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola	0.7700996129048222
5838e9158065ed6e077b5f7cec9f505c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus; s__uncultured_bacterium	0.9655527451007865
bb2567d661cfb2b2ee6fcf3febe03fcd	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9990290669078326
301b3c3322daaf4d9868f7ba68f4f917	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae	0.9999976281615279
50dc2ae38ff3283902872fb65b24d8e0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae	0.9999906233417485
9935f964e76bba193fb9a8b8ac8bee86	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Silanimonas; s__uncultured_bacterium	0.918781755315096
92e044c9f89db0da79faecfe76de973d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga	0.9999467173947512
51623defe49c078e95af821de4fbbd65	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae	0.9999995127231817
e26dae309a4b19effc62162869cc4cc8	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	0.9412688816462768
3719f6ecad0549661607b4c6f8421674	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9981151389020564
0603e58d2f24c4b7a50e3f32d3812ba9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9951635002256449
2e233ec4167630075451fe62f3ff3999	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella	0.9913735663149704
9b79a596433a09d4e4ce4c038976dab4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus	0.9999894791106954
1e625e648e3e055ba0ccc8b2a4375287	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	0.9998934223447881
ec41780920ab0ceaeeb8ea4e7dfbc73d	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella	0.7098806812177754
d8f53177cc6df413b11e632a75b73250	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured;Ambiguous_taxa	0.7729980277207614
8ec0800435c4b407732959f16425e082	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__uncultured_Chloroflexus	0.9799165611221595
f0e45ee2e8d53165bf2837c082c7c2b2	d__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__Gitt-GS-136; f__Gitt-GS-136; g__Gitt-GS-136	0.9999999998357745
f034ad57bd75227e39bf05a4b871a886	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.999511856340394
c18119c0c314e99c6841dc84ed31304c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Pontibacter; s__Pontibacter_sp.	0.9699966182714704
c71c6ced7470fd9b4e0e8a646212a5d2	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.9997466298534857
295e2f50167c48e42e2c58d54f774c16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_sp.	0.9798944382839744
5fa8df5abe794791582eef56531bea2f	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9999997736169361
ea3614e2c9ac6d20c9ff8069fbd9927a	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured;Ambiguous_taxa	0.9970914230125095
f5c669eda2e92f2ae5773e66244330e5	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_bacterium	0.9999947800261951
21a513f74594ac6cca084e4e680fd497	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_Acidobacteriales	0.8516982543464291
8b7e9dfa95f4deca03d85b7e6a83834e	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9999532386720191
431d98aac6c39f115deda4740db31e0a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas	0.8368390178885254
bf6455cffcfd1ee5b2fc50e4bbfb9fe1	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa; s__uncultured_bacterium	0.9951096803314036
b0837480abe581be4888d8be4620560b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.7176553388524481
fc5860decf6565201a343d865b30951f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	0.8122052486940688
5021a139dd25e6697f6d6d489fae5608	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0
18f23f300ca2237253c4703cf55ed601	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9979959953982813
0b94341a83e02c331e7e1a86452bcb99	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Adhaeribacter	0.9999938132052559
fbed01f9551e6be26e83fb8f5863a555	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae	0.9999965949927652
8e4249296a96be51e2692840dd41eb3b	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae	0.9999982560364541
f89de63403b29a3c7ef5cc1c7dbb96a4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Streptosporangiaceae; g__Nonomuraea	0.9896801818255528
927ce73c3388215cd84377bcd240fadb	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter; s__uncultured_bacterium	0.9957480585562521
05547b0898970008526fc34d51270eb3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Nitrosospira	0.9944188946752612
52389d158f00bae3f23b84402d7b03a7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999309718485192
f872560153d32f582e7c20c31f18282d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter	0.9970414286022309
5aa95a4a607295e2060c6ea64608039d	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae	0.9988242729289313
b42f12727109cc869682f423b18547b0	d__Bacteria; p__Myxococcota; c__bacteriap25; o__bacteriap25; f__bacteriap25; g__bacteriap25; s__uncultured_Myxococcales	0.7545381674946919
0b2848b05dcd2bc480a58762a4890162	d__Bacteria; p__Gemmatimonadota; c__AKAU4049; o__AKAU4049; f__AKAU4049; g__AKAU4049; s__uncultured_bacterium	0.815245511740775
4fc7a0fb1f080f728f6c5299ded9c08d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae	0.999999392992226
4ebe91aa66dfc6e5c1b29615b5b497b4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20	0.9989587822468532
87c760aa44b8bf9746c29a16c5bdbcc5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999801499894307
232a51f5276645771dbfbc959d1e8a32	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9993631067139574
97bd10e384521da6e658610bf0eb9c3f	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9968519669387012
57cd5cdd2c0c342c6cb213cf212346fc	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45	0.9999951614828361
171c4e2411c1df7d36c6647dbf11b1d3	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.9999999995588119
2dd725c0a4e9f1998148d719e9d9d382	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured; s__uncultured_Ohtaekwangia	0.8200610942733576
b777d4224f52d1816d6b06a5d299e7d0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	0.999999999953693
a7547bb865b201594d3469a669b6d6b4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__CCD24; f__CCD24; g__CCD24	0.9999999584136485
1f6825714f66b7bc39f5bde869f70a9d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Clonostachys_rosea	0.9990908155336949
88a4b50c27a5e4f4a1dbab465d73c22d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Kribbella	0.9999999993138957
98efaa8496b48bed61662010a76c6732	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter	0.9999238608598966
dbb20b09dd31f9f51a6b79b340678d92	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhizobacter	0.8667169846928078
e016b15ba8a546ea9d2617868c3680e9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured; s__uncultured_soil	0.7788365266319801
9b8edbd416a0758f0ca4ddbea736754a	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae	0.9536577222971473
03d0691f6e1e0e319c3bf5de95d7071d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9736084743939627
5b1faaf58d5e4ed707495eee17d3b9b1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured; s__uncultured_Ohtaekwangia	0.9620051489172777
2804d742d699464a3f43d1ce45285935	d__Bacteria	0.8285962384038058
4f74de4928c435e01fe824a94a9f89dc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__uncultured_Lysobacter	0.7789282441222963
22764fa5d9de37f5e99742e339bcf71a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Fusarium_circinatum	0.9999578192892816
3d7b28e25b3e0c36a3a9db945787e222	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Roseimicrobium	0.9999999999999329
3c0fad245dc3a4b6bbcb516463f1640a	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_bacterium	0.8471648358990214
8c5e6b9353c2ebb72ca948080b4f8fca	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_Planctomycetales	0.9046698071788156
03668f03eb06f4f85a41f59019abebcc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter	0.8517080173296436
6628c2cbb1588140bda37329d80f9511	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Adhaeribacter; s__uncultured_bacterium	0.9545991239795789
ff7cd8bc6edab7dfabdbc623e3a78df9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter	0.9576441452754022
aa56c36317e995a987112cb695d13058	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus_Nitrososphaera; s__unidentified_archaeon	0.9359105365092153
e2744fbf1cee1edb80c3ec0a0a687aa4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999992169205498
cd9c7e6cfadd2d2be511aad781700907	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Opitutus	0.9501181774387927
0477bb1a1255c29ed8d8b9f828f53e18	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9999996023583453
c2e21df215a5a78663927c1e1306acb0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.99989001140178
66f7f1018fe40edba626eefd03b710ee	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Agromyces	0.9999981731833053
fb1079ad5cb4990989547a028de7dff6	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas	0.8958897027095254
795d40e51011a0d70e7549a44c36608c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Agromyces	0.9894894150751758
78ced450939c097a82caed17c3fad759	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage; s__uncultured_Planctomycetaceae	0.9928745821421657
203874dfba49f9213b995492e040e8ea	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	0.9999999809234752
bea6a13e3cf936ac977c3eb819d4a1b0	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9999997946605645
96c2bd41e43312848d3032dcbfa0367b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067	0.9999998323947634
2993796d9b3d8e5f2527dcf388d5a0c2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae	0.999999999988645
9fd7ef732e3efcf9101e6410811f5e2f	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	0.922115648496096
c7a2a40910876a7f15d64d7af8279c92	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8204047002685405
65990216d4e71173e04137c58faf455c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__Ardenticatenaceae; g__uncultured	0.9999999999482221
2b61a1b53a7b64705e2140bbd9247d9e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.7942627563455356
84704673298d875efcf32712789ebdef	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_Planctomycetia	0.9756995339036235
575f0cde8afe3f9b321a4041f1d34799	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__UTBCD1; s__uncultured_bacterium	0.9831473510188624
0da1c3e75657c5a2774360f066ba5f02	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.998405000014064
f768d9c10d7e2d76fe5db613d2dac464	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter	0.9999999970012656
c4e141d620d817e27169f69dee07e2f8	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_Acidobacteria	0.8372963551165546
4c8288bfbd76958c0c094d87b97650f8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	0.9963005337270858
c65221f9df29c34a85c286c6f2e1d967	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.999754944893431
19fc4e1022d36c4c943fc72aaa4d6195	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_planctomycete	0.9712424070479605
ea8c1254ef1e763e5786f93b50260bf4	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14	0.9999938408080796
ff1f729aa74ceda921eae94f49a63f49	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.9998288594297493
fe580add9c9279152e32dd8863edd4c7	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae;Ambiguous_taxa	0.7632316128988997
506655f805d0f4ffef1794b407ed2831	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9941570176386454
a928901793123f4add16f9cafa34d952	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavisolibacter	0.9876526866369136
8d84a58589159e9b561c4be6a403995f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.9920689634491932
5c135488c2fa6c42db67d206dec3f295	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9957698959092188
